,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),time spent(testing),n_internal,n_params
168,0.9324129997123958,0.9464285714285714,0.9275474622239442,0.8193236714975846,0.07245253777605579,0.8783013982392542,3.0110641999999643,0.6941613999999845,45,6392
169,0.9252228932988208,0.9296875,0.9236729949631926,0.8087378640776699,0.07632700503680744,0.8650051921079958,3.368559199999993,0.7360766000000467,50,7852
170,0.9338510209951107,0.9698660714285714,0.9213483146067416,0.8106343283582089,0.07865168539325842,0.883130081300813,0.5931141000000366,0.197834700000044,5,112
171,0.9292493528904228,0.9698660714285714,0.915149166989539,0.7987132352941176,0.08485083301046106,0.876008064516129,0.955484599999977,0.2792376999999533,10,372
172,0.9347138337647397,0.96875,0.9228981015110422,0.8134957825679475,0.07710189848895777,0.8843606724401427,1.0621927999999912,0.3276104999999916,15,782
173,0.9344262295081968,0.96875,0.9225106547849671,0.8127340823970037,0.07748934521503294,0.8839103869653768,1.3932590000000005,0.4264677000000461,20,1342
174,0.9327006039689387,0.9575892857142857,0.9240604416892677,0.8140417457305503,0.07593955831073228,0.8800000000000001,1.630429499999991,0.4553937000000019,25,2052
175,0.9246476847857348,0.9520089285714286,0.915149166989539,0.7957089552238806,0.08485083301046106,0.8668699186991872,1.8898372999999538,0.5207522999999696,30,2912
176,0.9358642507909117,0.9564732142857143,0.9287098024021697,0.8232468780019212,0.0712901975978303,0.884873515745999,2.2718785999999795,0.5794492999999648,35,3922
177,0.9280989358642507,0.9296875,0.9275474622239442,0.8166666666666667,0.07245253777605579,0.8695198329853863,2.575223400000027,0.6159996999999748,40,5082
178,0.9292493528904228,0.9508928571428571,0.9217357613328168,0.8083491461100569,0.07826423866718327,0.8738461538461539,2.976461000000029,0.7107687999999825,45,6392
179,0.9234972677595629,0.9263392857142857,0.9225106547849671,0.8058252427184466,0.07748934521503294,0.8618899273104881,3.408961799999986,0.7822472000000289,50,7852
180,0.9286741443773368,0.9754464285714286,0.9124370399070127,0.7945454545454546,0.08756296009298721,0.875751503006012,0.5927843000000053,0.1937530999999808,5,112
181,0.9312625826862237,0.9720982142857143,0.9170864006199148,0.8027649769585253,0.08291359938008523,0.8793538616860171,0.9192635999999652,0.2751753000000008,10,372
182,0.9387402933563417,0.96875,0.9283223556760946,0.8243114909781576,0.07167764432390546,0.8907131862493587,1.056162000000029,0.3429776000000402,15,782
183,0.9373022720736267,0.9676339285714286,0.9267725687717939,0.8210227272727273,0.07322743122820612,0.8883196721311475,1.416179999999997,0.37607809999997244,20,1342
184,0.9324129997123958,0.9609375,0.9225106547849671,0.8114985862393967,0.07748934521503294,0.8799182422074603,1.712788900000021,0.46560479999999416,25,2052
185,0.9378774805867127,0.9598214285714286,0.9302595893064703,0.8269230769230769,0.06974041069352964,0.8884297520661156,1.7459263999999735,0.5249049000000241,30,2912
186,0.9347138337647397,0.9575892857142857,0.9267725687717939,0.8194842406876791,0.07322743122820612,0.883170355120947,2.146310099999994,0.5642129000000295,35,3922
187,0.9309749784296808,0.9564732142857143,0.9221232080588919,0.8100189035916824,0.0778767919411081,0.8771750255885363,2.632210299999997,0.6168278999999757,40,5082
188,0.9234972677595629,0.921875,0.9240604416892677,0.8082191780821918,0.07593955831073228,0.8613138686131386,3.0789034000000015,0.6917944000000489,45,6392
189,0.9278113316077078,0.9464285714285714,0.9213483146067416,0.8068506184586108,0.07865168539325842,0.8710837185413457,3.454003699999987,0.7225204000000076,50,7852
190,0.9211964337072188,0.9743303571428571,0.9027508717551337,0.7766903914590747,0.09724912824486633,0.8643564356435643,0.600755300000003,0.19745540000002393,5,112
191,0.9295369571469658,0.9631696428571429,0.9178612940720651,0.8027906976744186,0.08213870592793492,0.8756976154236429,0.9217670999999541,0.2758309999999824,10,372
192,0.9298245614035088,0.9654017857142857,0.9174738473459899,0.8024118738404453,0.08252615265401007,0.8763931104356636,1.0858096999999702,0.33117260000000215,15,782
193,0.9324129997123958,0.9709821428571429,0.9190236342502905,0.8063021316033364,0.08097636574970941,0.8810126582278481,1.4361162999999806,0.3848221999999737,20,1342
194,0.9352890422778257,0.9765625,0.9209608678806664,0.8109360518999074,0.0790391321193336,0.8860759493670887,1.7360098000000335,0.4509048000000462,25,2052
195,0.9327006039689387,0.9564732142857143,0.9244478884153429,0.814638783269962,0.0755521115846571,0.8798767967145791,1.9508526000000188,0.49553169999995816,30,2912
196,0.9321253954558527,0.9564732142857143,0.9236729949631926,0.8130929791271347,0.07632700503680744,0.878974358974359,2.183479700000021,0.5621845000000008,35,3922
197,0.9324129997123958,0.9464285714285714,0.9275474622239442,0.8193236714975846,0.07245253777605579,0.8783013982392542,2.690236700000014,0.6310920999999894,40,5082
198,0.9301121656600517,0.9441964285714286,0.9252227818674932,0.8142444658325313,0.07477721813250678,0.8744186046511628,2.965335200000027,0.7074696000000245,45,6392
199,0.9257981018119068,0.9285714285714286,0.924835335141418,0.8109161793372319,0.07516466485858195,0.8657648283038502,3.4089881000000446,0.7639512000000082,50,7852
