,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),n_internal,n_params
133,0.9210144927536232,0.9623188405797102,0.8797101449275362,0.8888888888888888,0.12028985507246377,0.9241475295755046,1.2816364000000249,20,1342
134,0.9281159420289855,0.9628985507246377,0.8933333333333333,0.9002710027100271,0.10666666666666667,0.9305322128851541,1.58328419999998,25,2052
135,0.9317391304347826,0.9620289855072464,0.9014492753623189,0.9070784367313474,0.09855072463768116,0.9337459558306371,1.713772600000027,30,2912
136,0.9320289855072463,0.9602898550724638,0.903768115942029,0.9089163237311385,0.09623188405797102,0.9338971106412967,2.1110533000000373,35,3922
137,0.936231884057971,0.9594202898550724,0.9130434782608695,0.9168975069252078,0.08695652173913043,0.9376770538243626,2.47707029999998,40,5082
138,0.9384057971014492,0.9591304347826087,0.9176811594202898,0.9209574172001114,0.08231884057971015,0.9396563964219794,2.776038999999969,45,6392
139,0.93,0.9501449275362319,0.9098550724637681,0.9133463360267484,0.09014492753623188,0.9313822986219633,3.0302626000000146,50,7852
140,0.9104347826086957,0.9718840579710145,0.8489855072463768,0.8655136809499225,0.1510144927536232,0.9156198798470782,0.578970800000036,5,112
141,0.9152173913043479,0.9594202898550724,0.8710144927536232,0.881491344873502,0.1289855072463768,0.9188063844552395,0.930088899999987,10,372
142,0.9207246376811594,0.9657971014492753,0.8756521739130435,0.885934591863866,0.12434782608695652,0.9241436693939814,1.124304900000027,15,782
143,0.9252173913043479,0.9640579710144928,0.8863768115942029,0.8945669714900484,0.1136231884057971,0.9280133928571428,1.3275202000000377,20,1342
144,0.9297101449275362,0.9669565217391304,0.8924637681159421,0.8999190720258969,0.10753623188405798,0.9322341763308649,1.5736497999999983,25,2052
145,0.9330434782608695,0.9628985507246377,0.9031884057971015,0.9086433260393874,0.09681159420289855,0.934984520123839,1.7357384000000025,30,2912
146,0.9363768115942029,0.9617391304347827,0.9110144927536232,0.9153103448275862,0.08898550724637681,0.9379505300353357,2.1363743999999656,35,3922
147,0.9359420289855073,0.9588405797101449,0.9130434782608695,0.9168514412416852,0.08695652173913043,0.9373760272031737,2.411149899999998,40,5082
148,0.9328985507246377,0.9556521739130435,0.9101449275362319,0.9140560022179096,0.08985507246376812,0.9343913844409807,2.653780499999982,45,6392
